,centroid,origin_geometry,distance_origin_to_centroid,geometry
18005,POINT (29.0381205 40.9852841),POINT (29.02464 40.9865),1498.8155551076734,POINT (29.02464 40.9865)
18006,POINT (28.9780884 41.0317305),POINT (28.97535 41.03582),500.97294252765266,POINT (28.97535 41.03582)
18007,POINT (28.7214144 40.9813361),POINT (28.71541 40.99174),1214.943482204925,POINT (28.71541 40.99174)
18008,POINT (28.97870225 41.05463435),POINT (28.97984000000001 41.0488),582.4215311374506,POINT (28.97984000000001 41.0488)
18009,POINT (28.9459883 41.0693131),POINT (28.95057000000001 41.05423),1555.6298571977782,POINT (28.95057000000001 41.05423)
18010,POINT (29.0004588 41.0487174),POINT (29.00379 41.04741),390.5746758420495,POINT (29.00379 41.04741)
18011,POINT (29.12400894000007 40.93558331700007),POINT (29.15913 40.91203),4517.323104194578,POINT (29.15913 40.91203)
18012,POINT (28.9796001 41.03029625),POINT (28.98185 41.03215),307.9335745380803,POINT (28.98185 41.03215)
18013,POINT (28.9796001 41.03029625),POINT (28.97533 41.02431),751.2465089154438,POINT (28.97533 41.02431)
18014,POINT (28.9821093 41.0412067),POINT (28.98499 41.04116),319.31623989652144,POINT (28.98499 41.04116)
18015,POINT (28.9796001 41.03029625),POINT (28.97292 41.02436),939.6296762613358,POINT (28.97292 41.02436)
18016,POINT (28.9821093 41.0412067),POINT (28.97972 41.04693),617.4476375305736,POINT (28.97972 41.04693)
18017,POINT (29.01134024300007 41.08607120700003),POINT (28.99774 41.09203),1615.340785475136,POINT (28.99774 41.09203)
18018,POINT (28.656984 41.013361),POINT (28.68296 41.01387),2879.3587754533337,POINT (28.68296 41.01387)
18019,POINT (28.9780884 41.0317305),POINT (28.97288 41.02618),791.1298436715451,POINT (28.97288 41.02618)
18020,POINT (29.0284631 41.2165614),POINT (29.04104 41.24872),3428.6174380060893,POINT (29.04104 41.24872)
18021,POINT (29.0381205 40.9852841),POINT (29.02716 40.99646),1631.2251945062847,POINT (29.02716 40.99646)
18022,POINT (29.01134024300007 41.08607120700003),POINT (29 41.11599),3174.522446855763,POINT (29 41.11599)
18023,POINT (28.9796001 41.03029625),POINT (28.98262 41.03122000000001),346.60743287388493,POINT (28.98262 41.03122000000001)
18024,POINT (28.656984 41.013361),POINT (28.68395 41.01123),2995.9011210093113,POINT (28.68395 41.01123)
18025,POINT (29.0381205 40.9852841),POINT (29.02825 40.98352),1107.4228906875733,POINT (29.02825 40.98352)
18026,POINT (28.656984 41.013361),POINT (28.67473 41.03086),2606.5723405657195,POINT (28.67473 41.03086)
18027,POINT (28.95731345 41.01471045),POINT (28.97199 41.007),1791.902325139455,POINT (28.97199 41.007)
18028,POINT (28.9780884 41.0317305),POINT (28.97316 41.02754),682.0416570578901,POINT (28.97316 41.02754)
18029,POINT (29.02571553100006 41.07891799500004),POINT (29.02888 41.08247),492.6881790871479,POINT (29.02888 41.08247)
18030,POINT (29.0004588 41.0487174),POINT (29.00214 41.04303),584.6560660226776,POINT (29.00214 41.04303)
18031,POINT (28.99013805 41.03554045),POINT (28.98794 41.03605),248.63104497357503,POINT (28.98794 41.03605)
18032,POINT (29.0004588 41.0487174),POINT (29.00197 41.04649000000001),274.149342220854,POINT (29.00197 41.04649000000001)
18033,POINT (28.9780884 41.0317305),POINT (28.97446 41.02797),544.1074315589617,POINT (28.97446 41.02797)
18034,POINT (28.6717497 41.05648),POINT (28.66456 41.06382),1072.2488115914546,POINT (28.66456 41.06382)
18035,POINT (28.9868253 41.0523695),POINT (28.98384 41.05544),446.1136741795787,POINT (28.98384 41.05544)
18036,POINT (28.9946951 41.0530658),POINT (28.99564 41.05163),174.76469173243095,POINT (28.99564 41.05163)
18037,POINT (29.0346424 41.0199689),POINT (29.01775 41.02415),1916.0793347795823,POINT (29.01775 41.02415)
18038,POINT (29.0609895 40.9713669),POINT (29.07255 40.97601),1358.7585729972773,POINT (29.07255 40.97601)
18039,POINT (29.0284631 41.2165614),POINT (29.0281 41.21924),264.014128129841,POINT (29.0281 41.21924)
18040,POINT (28.839429 41.021644),POINT (28.83806 41.02843),679.4036811404618,POINT (28.83806 41.02843)
18041,POINT (28.9796001 41.03029625),POINT (28.9829 41.03279000000001),439.1294643298651,POINT (28.9829 41.03279000000001)
18042,POINT (29.12400894000007 40.93558331700007),POINT (29.16171 40.93314),4185.472577453619,POINT (29.16171 40.93314)
18043,POINT (29.0004588 41.0487174),POINT (29.00063 41.04687),181.00503966633133,POINT (29.00063 41.04687)
18044,POINT (29.016612 41.066644),POINT (29.01865 41.05701),965.3661097626222,POINT (29.01865 41.05701)
18045,POINT (28.9796001 41.03029625),POINT (28.98196 41.03206),312.98560234392545,POINT (28.98196 41.03206)
18046,POINT (28.9868253 41.0523695),POINT (28.98442 41.04939),394.1830048521185,POINT (28.98442 41.04939)
18047,POINT (28.9936129 41.0679197),POINT (28.99447 41.06865),118.69604799277269,POINT (28.99447 41.06865)
18048,POINT (29.0381205 40.9852841),POINT (29.02903 40.99478),1367.7512578459784,POINT (29.02903 40.99478)
18049,POINT (28.99013805 41.03554045),POINT (28.98828 41.03144),449.5314746958994,POINT (28.98828 41.03144)
18050,POINT (28.99013805 41.03554045),POINT (28.9852 41.0344),558.4813732564105,POINT (28.9852 41.0344)
18051,POINT (28.7965411 41.0508405),POINT (28.80782 41.063),1723.8842017702611,POINT (28.80782 41.063)
18052,POINT (28.9796001 41.03029625),POINT (28.97508 41.02602),651.6749458479414,POINT (28.97508 41.02602)
18053,POINT (28.6281981 41.0161145),POINT (28.62627 41.02496),890.975136926798,POINT (28.62627 41.02496)
18054,POINT (28.7789098 41.0351124),POINT (28.76213 41.0446),2077.744492131743,POINT (28.76213 41.0446)
18055,POINT (29.03654855 41.07449),POINT (29.05302 41.10048),3121.00313123956,POINT (29.05302 41.10048)
18056,POINT (29.0004588 41.0487174),POINT (29.00098 41.04585),285.30391164349936,POINT (29.00098 41.04585)
18057,POINT (28.993006 41.05005999999999),POINT (28.99515 41.04824),296.51551387679393,POINT (28.99515 41.04824)
18058,POINT (28.9780884 41.0317305),POINT (28.97503 41.02958),398.54048902627704,POINT (28.97503 41.02958)
18059,POINT (28.6281981 41.0161145),POINT (28.61453 40.99683),2418.926187440336,POINT (28.61453 40.99683)
18060,POINT (28.9821093 41.0412067),POINT (28.98215 41.04),117.68623543397136,POINT (28.98215 41.04)
18061,POINT (29.0381205 40.9852841),POINT (29.03338 40.98243),594.4345912461943,POINT (29.03338 40.98243)
18062,POINT (29.0381205 40.9852841),POINT (29.02945 40.98522),961.0266153696006,POINT (29.02945 40.98522)
18063,POINT (29.016612 41.066644),POINT (29.02663 41.06399999999999),1139.840266592319,POINT (29.02663 41.06399999999999)
18064,POINT (28.99013805 41.03554045),POINT (28.99207 41.03452),236.09213581757461,POINT (28.99207 41.03452)
18065,POINT (29.0381205 40.9852841),POINT (29.02686 40.99672),1672.8943024708913,POINT (29.02686 40.99672)
18066,POINT (28.9989821 41.066058),POINT (28.99848 41.06715),120.07884274081455,POINT (28.99848 41.06715)
18067,POINT (28.7214144 40.9813361),POINT (28.73994 40.97804),2078.312347754235,POINT (28.73994 40.97804)
18068,POINT (29.0381205 40.9852841),POINT (29.02502 40.98307),1467.940897793233,POINT (29.02502 40.98307)
18069,POINT (29.0381205 40.9852841),POINT (29.03645 40.99526),989.1745113691356,POINT (29.03645 40.99526)
18070,POINT (28.6558715 41.0035576),POINT (28.69125 41.00354),3921.013618456577,POINT (28.69125 41.00354)
18071,POINT (28.7965411 41.0508405),POINT (28.81228 41.07867),3228.5727841060443,POINT (28.81228 41.07867)
18072,POINT (29.0004588 41.0487174),POINT (29.01184000000001 41.04792),1263.8354800323955,POINT (29.01184000000001 41.04792)
18073,POINT (29.0381205 40.9852841),POINT (29.02964 40.98476),941.3327836615252,POINT (29.02964 40.98476)
18074,POINT (28.7214144 40.9813361),POINT (28.70508 41.00606),3018.7662727678876,POINT (28.70508 41.00606)
18075,POINT (28.9796001 41.03029625),POINT (28.97688 41.02625),496.3869422099493,POINT (28.97688 41.02625)
18076,POINT (28.656984 41.013361),POINT (28.65544 41.02099000000001),765.1874676509141,POINT (28.65544 41.02099000000001)
18077,POINT (29.230989 40.91497455),POINT (29.28705 40.93541),6523.530026430045,POINT (29.28705 40.93541)
18078,POINT (29.12400894000007 40.93558331700007),POINT (29.15882 40.91156),4511.276931544847,POINT (29.15882 40.91156)
18079,POINT (28.7898883 40.98770870000001),POINT (28.76386 40.99635),3005.645191804772,POINT (28.76386 40.99635)
18080,POINT (28.9780884 41.0317305),POINT (28.97763 41.03007),169.61977805860715,POINT (28.97763 41.03007)
18081,POINT (28.9796001 41.03029625),POINT (28.97405 41.02582),754.1402913164969,POINT (28.97405 41.02582)
18082,POINT (28.9780884 41.0317305),POINT (28.9706 41.02529000000001),1040.6180077567942,POINT (28.9706 41.02529000000001)
18083,POINT (28.9780884 41.0317305),POINT (28.97572000000001 41.02802),446.85787192744334,POINT (28.97572000000001 41.02802)
18084,POINT (28.9780884 41.0317305),POINT (28.97717 41.03055),153.61730434488553,POINT (28.97717 41.03055)
18085,POINT (28.9796001 41.03029625),POINT (28.97863 41.02675),361.95114131912317,POINT (28.97863 41.02675)
18086,POINT (28.9796001 41.03029625),POINT (28.9787 41.02675),359.72258287366253,POINT (28.9787 41.02675)
18087,POINT (29.0381205 40.9852841),POINT (29.02817000000001 40.98301),1124.9026602013384,POINT (29.02817000000001 40.98301)
18088,POINT (29.07273431600004 41.00658345600004),POINT (29.07754000000001 41.02117),1516.8632810318722,POINT (29.07754000000001 41.02117)
18089,POINT (28.9821093 41.0412067),POINT (28.98095 41.03823),317.2804696194167,POINT (28.98095 41.03823)
18090,POINT (28.839429 41.021644),POINT (28.8431 41.03164),1056.934423162409,POINT (28.8431 41.03164)
18091,POINT (28.9780884 41.0317305),POINT (28.97163 41.03526),794.1842466567014,POINT (28.97163 41.03526)
18092,POINT (28.839429 41.021644),POINT (28.84292 41.03232),1111.3707200743945,POINT (28.84292 41.03232)
18093,POINT (28.9459883 41.0693131),POINT (28.94629 41.07762),810.5245825482365,POINT (28.94629 41.07762)
18094,POINT (29.17742505600006 41.03237008600007),POINT (29.19529 40.99875),3822.811444674635,POINT (29.19529 40.99875)
18095,POINT (29.0284631 41.2165614),POINT (29.03111 41.2052),1144.9486355246424,POINT (29.03111 41.2052)
18096,POINT (29.07273431600004 41.00658345600004),POINT (29.0712 41.00295),392.5437057934385,POINT (29.0712 41.00295)
18097,POINT (29.06091275 41.0049251),POINT (29.06411 40.99948),637.7617197022618,POINT (29.06411 40.99948)
18098,POINT (29.06091275 41.0049251),POINT (29.06453 40.99941),670.2047913878007,POINT (29.06453 40.99941)
18099,POINT (29.06091275 41.0049251),POINT (29.06596 41.00135),658.9036923671867,POINT (29.06596 41.00135)
18100,POINT (28.9458539 41.0123804),POINT (28.94697 41.01668),437.0366555909825,POINT (28.94697 41.01668)
18101,POINT (28.99561331400002 41.05553430600003),POINT (28.99553 41.05516),37.62429581416309,POINT (28.99553 41.05516)
18102,POINT (28.9868253 41.0523695),POINT (28.98877 41.05337),236.5679371727325,POINT (28.98877 41.05337)
18103,POINT (28.656984 41.013361),POINT (28.65944 41.0223),915.2687600347745,POINT (28.65944 41.0223)
18104,POINT (28.6453056 41.0129651),POINT (28.6454 41.0156),257.82559517851485,POINT (28.6454 41.0156)
18105,POINT (28.953994 41.036385),POINT (28.94663 41.02853),1119.1667877327839,POINT (28.94663 41.02853)
18106,POINT (28.9863997 41.05934910000001),POINT (28.98847 41.05658),354.2211241786296,POINT (28.98847 41.05658)
18107,POINT (28.9796001 41.03029625),POINT (28.97877 41.00868),2108.693711846245,POINT (28.97877 41.00868)
18108,POINT (28.656984 41.013361),POINT (28.66106 41.02265),1014.2255313118607,POINT (28.66106 41.02265)
18109,POINT (29.04693296500005 40.98701972100001),POINT (29.04632 40.99233),521.638559246284,POINT (29.04632 40.99233)
18110,POINT (29.1315907 40.9814824),POINT (29.14452 40.97606),1527.1116012819161,POINT (29.14452 40.97606)
18111,POINT (29.0842411 40.9815672),POINT (29.07709 40.97827),855.1512648432985,POINT (29.07709 40.97827)
18112,POINT (28.9780884 41.0317305),POINT (28.98194 41.03567),574.1462385879151,POINT (28.98194 41.03567)
18113,POINT (29.0004588 41.0487174),POINT (29.00943 41.04228),1175.6285084813146,POINT (29.00943 41.04228)
18114,POINT (29.0004588 41.0487174),POINT (29.00729 41.05039),774.4823245628269,POINT (29.00729 41.05039)
18115,POINT (28.9780884 41.0317305),POINT (28.97096 41.03292),798.5389968562126,POINT (28.97096 41.03292)
18116,POINT (29.0084154 41.0687452),POINT (29.01091 41.06572),404.1310606027523,POINT (29.01091 41.06572)
18117,POINT (28.9796001 41.03029625),POINT (28.98265 41.0283),390.0229124708215,POINT (28.98265 41.0283)
18118,POINT (29.1307821 40.9830495),POINT (29.14774 41.00093),2561.275404806875,POINT (29.14774 41.00093)
18119,POINT (29.05810805 41.0170686),POINT (29.0566 41.01304),426.4475524877547,POINT (29.0566 41.01304)
18120,POINT (28.9839321 41.0685933),POINT (28.97997 41.07611),854.0895680095647,POINT (28.97997 41.07611)
18121,POINT (28.9780884 41.0317305),POINT (28.97698 41.03326),193.1644165810728,POINT (28.97698 41.03326)
18122,POINT (29.01217945 41.0053215),POINT (29.01121 41.01515),963.5801642940482,POINT (29.01121 41.01515)
18123,POINT (29.01217945 41.0053215),POINT (29.01121 41.01515),963.5801642940482,POINT (29.01121 41.01515)
18124,POINT (29.01217945 41.0053215),POINT (29.01121 41.01515),963.5801642940482,POINT (29.01121 41.01515)
18125,POINT (28.93311846700005 41.01505125600005),POINT (28.93572 41.00868),684.8569552516807,POINT (28.93572 41.00868)
18126,POINT (28.8686007 40.9850839),POINT (28.86791 40.98422),113.86007428921599,POINT (28.86791 40.98422)
18127,POINT (28.9780884 41.0317305),POINT (28.97066 41.02663),961.7635339117129,POINT (28.97066 41.02663)
18128,POINT (29.01217945 41.0053215),POINT (29.02616 40.99663),1765.8034031785098,POINT (29.02616 40.99663)
18129,POINT (29.01217945 41.0053215),POINT (29.02616 40.99663),1765.8034031785098,POINT (29.02616 40.99663)
18130,POINT (29.01217945 41.0053215),POINT (29.02616 40.99663),1765.8034031785098,POINT (29.02616 40.99663)
18131,POINT (29.06724095 40.98946395),POINT (29.07541 40.99343),984.3498267815689,POINT (29.07541 40.99343)
18132,POINT (28.99013805 41.03554045),POINT (28.98616 41.03588),442.14932164860966,POINT (28.98616 41.03588)
18133,POINT (29.0381205 40.9852841),POINT (29.02533 40.98144),1466.270459326361,POINT (29.02533 40.98144)
18134,POINT (28.93311846700005 41.01505125600005),POINT (28.9345 41.00166),1314.6078181124283,POINT (28.9345 41.00166)
18135,POINT (28.8937773 41.03155805),POINT (28.89891 41.01924),1329.3273081095585,POINT (28.89891 41.01924)
18136,POINT (28.7965411 41.0508405),POINT (28.77406 41.09336),4841.88891061681,POINT (28.77406 41.09336)
18137,POINT (28.656984 41.013361),POINT (28.68276 41.02326),3016.179144368153,POINT (28.68276 41.02326)
18138,POINT (28.9780884 41.0317305),POINT (28.96896 41.02495),1208.45475255141,POINT (28.96896 41.02495)
18139,POINT (29.17742505600006 41.03237008600007),POINT (29.19294 41.00483),3183.165913721308,POINT (29.19294 41.00483)
18140,POINT (28.9863997 41.05934910000001),POINT (28.98337 41.05736),387.7318727788473,POINT (28.98337 41.05736)
18141,POINT (28.99013805 41.03554045),POINT (28.98964 41.03408),152.6492048672494,POINT (28.98964 41.03408)
18142,POINT (28.9868253 41.0523695),POINT (28.98454000000001 41.0543),315.5164080430767,POINT (28.98454000000001 41.0543)
18143,POINT (28.9780884 41.0317305),POINT (28.96993 41.03106),906.5973115978024,POINT (28.96993 41.03106)
18144,POINT (28.656984 41.013361),POINT (28.65342 41.01892),671.8351083392604,POINT (28.65342 41.01892)
18145,POINT (29.0381205 40.9852841),POINT (29.02497 40.98629),1460.842346624659,POINT (29.02497 40.98629)
18146,POINT (28.953994 41.036385),POINT (28.9518 41.05275),1613.736959660727,POINT (28.9518 41.05275)
18147,POINT (28.9868253 41.0523695),POINT (28.98619 41.05432),202.7023272030832,POINT (28.98619 41.05432)
18148,POINT (28.99561331400002 41.05553430600003),POINT (28.99292 41.05831),402.82547886839296,POINT (28.99292 41.05831)
18149,POINT (28.9780884 41.0317305),POINT (28.96981 41.02532),1110.0626726355242,POINT (28.96981 41.02532)
18150,POINT (29.06724095 40.98946395),POINT (29.06003 40.98315),1008.3747470790083,POINT (29.06003 40.98315)
18151,POINT (29.230989 40.91497455),POINT (29.29239 40.9367),7125.734753076573,POINT (29.29239 40.9367)
18152,POINT (28.6558715 41.0035576),POINT (28.66375 40.99327),1331.84899508856,POINT (28.66375 40.99327)
18153,POINT (29.0001178 41.0527306),POINT (29.0074 41.05238),807.851243671568,POINT (29.0074 41.05238)
18154,POINT (28.9868253 41.0523695),POINT (28.98773 41.05185),112.32819003031337,POINT (28.98773 41.05185)
18155,POINT (29.0381205 40.9852841),POINT (29.02707 40.99539),1571.3585077477433,POINT (29.02707 40.99539)
18156,POINT (28.99013805 41.03554045),POINT (28.9864 41.03432),431.0416066822277,POINT (28.9864 41.03432)
18157,POINT (28.656984 41.013361),POINT (28.65927000000001 41.02739),1394.6501525398091,POINT (28.65927000000001 41.02739)
18158,POINT (29.017713 41.0877267),POINT (29.00903 41.12033),3319.0123041025804,POINT (29.00903 41.12033)
18159,POINT (28.95731345 41.01471045),POINT (28.97913 41.00493),2599.170499594385,POINT (28.97913 41.00493)
18160,POINT (28.9780884 41.0317305),POINT (28.97281 41.02626),791.5361250673567,POINT (28.97281 41.02626)
18161,POINT (28.9780884 41.0317305),POINT (28.97298 41.02675),745.7843356522839,POINT (28.97298 41.02675)
18162,POINT (28.95731345 41.01471045),POINT (28.9776 41.00888),2319.169302139045,POINT (28.9776 41.00888)
18163,POINT (28.9780884 41.0317305),POINT (28.97665 41.03725),561.0583404030473,POINT (28.97665 41.03725)
18164,POINT (28.9780884 41.0317305),POINT (28.96824 41.02535),1256.266019985195,POINT (28.96824 41.02535)
18165,POINT (29.0004588 41.0487174),POINT (29.00408 41.0445),574.414565559779,POINT (29.00408 41.0445)
18166,POINT (28.9899423 41.06849260000001),POINT (28.99118 41.06698),201.35862910427463,POINT (28.99118 41.06698)
18167,POINT (28.9780884 41.0317305),POINT (28.97818 41.03705),518.5347183416446,POINT (28.97818 41.03705)
18168,POINT (28.9780884 41.0317305),POINT (28.97162 41.02662),872.9665251175875,POINT (28.97162 41.02662)
18169,POINT (28.9780884 41.0317305),POINT (28.97341 41.02615),751.4560368752044,POINT (28.97341 41.02615)
18170,POINT (28.9863997 41.05934910000001),POINT (28.98753 41.0596),127.64113279348538,POINT (28.98753 41.0596)
18171,POINT (28.6281981 41.0161145),POINT (28.50913 41.04542),13504.069206011221,POINT (28.50913 41.04542)
18172,POINT (28.9780884 41.0317305),POINT (28.9698 41.02806),985.8451732505441,POINT (28.9698 41.02806)
